"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000007866",-2.66105165515495,6.66142300489086,-17.5101256574127,1.85006271997534e-10,2.23778863043826e-08,"ENSG00000007866","TEAD3"
"ENSG00000147571",-9.11728859687175,0.341798007076067,-17.5859949619425,1.87806389329178e-10,2.25963877954789e-08,"ENSG00000147571","CRH"
"ENSG00000172575",-5.1110499661737,4.35058489513398,-17.4583840399191,1.93241005812872e-10,2.31100962517307e-08,"ENSG00000172575","RASGRP1"
"ENSG00000128591",-4.11487876520673,6.64946701390699,-17.443672410606,1.94108548112602e-10,2.31100962517307e-08,"ENSG00000128591","FLNC"
"ENSG00000105409",3.90823766555616,3.60333335220691,17.4291918313928,1.95923557855149e-10,2.32046963834692e-08,"ENSG00000105409","ATP1A3"
"ENSG00000164402",-2.74786748466109,7.13345298507773,-17.3834962152804,2.01881108388194e-10,2.37864062422152e-08,"ENSG00000164402","SEPTIN8"
"ENSG00000168269",-8.10982857618893,-0.932517501007682,-17.4350228080491,2.04473362233021e-10,2.39676508102005e-08,"ENSG00000168269","FOXI1"
"ENSG00000171617",-3.80279456167463,6.6745237744134,-17.2912814462988,2.15490275453915e-10,2.51294813529335e-08,"ENSG00000171617","ENC1"
"ENSG00000130700",-10.2145540924507,0.674854029756841,-17.3758391892187,2.21789333726086e-10,2.57320890251591e-08,"ENSG00000130700","GATA5"
"ENSG00000137124",2.9880560089067,5.383937021732,17.2267031810683,2.25126408551445e-10,2.59866727434511e-08,"ENSG00000137124","ALDH1B1"
"ENSG00000092439",-2.65862625186056,7.18236640184476,-17.1590777623519,2.35983534987103e-10,2.71023514424582e-08,"ENSG00000092439","TRPM7"
"ENSG00000016082",-11.0902705556884,1.90243490608965,-17.260793280292,2.44507523371736e-10,2.79402064395642e-08,"ENSG00000016082","ISL1"
"ENSG00000136997",3.32095945484074,5.06574674372718,17.0934609198537,2.47202664127231e-10,2.81069429112661e-08,"ENSG00000136997","MYC"
"ENSG00000114019",-3.00938647037829,6.93865953581917,-17.0807443571505,2.49348204503782e-10,2.81883719214977e-08,"ENSG00000114019","AMOTL2"
"ENSG00000109929",-2.37142919275991,8.70929750194824,-17.0744830937533,2.50398026743295e-10,2.81883719214977e-08,"ENSG00000109929","SC5D"
"ENSG00000127863",-6.61278055800798,2.96226063605309,-17.0904031511046,2.5376562880659e-10,2.84267507342949e-08,"ENSG00000127863","TNFRSF19"
"ENSG00000184261",-4.03823953241762,5.92375061179504,-17.0508554572985,2.55129263950684e-10,2.84394091286204e-08,"ENSG00000184261","KCNK12"
"ENSG00000115935",-3.77997012138521,4.41122181748093,-17.0321656499447,2.58313468947784e-10,2.86538940676712e-08,"ENSG00000115935","WIPF1"
"ENSG00000113657",3.44278913657118,8.1434409742178,16.998654370096,2.64312642500212e-10,2.91770363614312e-08,"ENSG00000113657","DPYSL3"
"ENSG00000187855",-6.66763529417918,-1.97796989776839,-16.9493396270013,2.80531435895717e-10,3.08178012186889e-08,"ENSG00000187855","ASCL4"
"ENSG00000135069",2.43488027241275,7.2289461831767,16.8985226027897,2.83540155405081e-10,3.09985727591901e-08,"ENSG00000135069","PSAT1"
"ENSG00000039068",-2.60897873783505,9.56844802248483,-16.8821881454022,2.86856150358612e-10,3.12110471729896e-08,"ENSG00000039068","CDH1"
"ENSG00000033170",-2.86767576302132,6.43443130067053,-16.8528292840475,2.9293195112417e-10,3.17203455645887e-08,"ENSG00000033170","FUT8"
"ENSG00000182866",3.71711699435617,3.59480093684014,16.844206573944,2.9505076128412e-10,3.17983616663549e-08,"ENSG00000182866","LCK"
"ENSG00000142910",-4.10277474004754,3.22162239659537,-16.8040340087718,3.03967339408831e-10,3.26047985762114e-08,"ENSG00000142910","TINAGL1"
"ENSG00000196557",2.86739613160866,5.15313635861288,16.7558385641588,3.13919754664343e-10,3.34012775336971e-08,"ENSG00000196557","CACNA1H"
"ENSG00000183023",-6.1855835303795,4.58583219359711,-16.7801222917405,3.1440412173899e-10,3.34012775336971e-08,"ENSG00000183023","SLC8A1"
"ENSG00000174721",3.42960174264674,5.79614087325729,16.7482288885019,3.15799237895553e-10,3.34012775336971e-08,"ENSG00000174721","FGFBP3"
"ENSG00000117091",-6.87776909652429,2.16863173168253,-16.7332950341394,3.28198124192259e-10,3.45519691857961e-08,"ENSG00000117091","CD48"
"ENSG00000040731",-9.48625510576188,0.42035745603013,-16.7834712677677,3.31636045052685e-10,3.47530122787929e-08,"ENSG00000040731","CDH10"
"ENSG00000197859",-4.70821959299842,3.35003294196321,-16.6707163720036,3.35403314594078e-10,3.48769542230911e-08,"ENSG00000197859","ADAMTSL2"
"ENSG00000186340",4.12841142915846,3.89221161971822,16.6646665371096,3.35907047529677e-10,3.48769542230911e-08,"ENSG00000186340","THBS2"
"ENSG00000147408",-9.32743451475677,0.984206038394604,-16.7549515249978,3.37419961700969e-10,3.48769542230911e-08,"ENSG00000147408","CSGALNACT1"
"ENSG00000163132",-9.41574881461414,3.35936335850497,-16.7066903936237,3.49905624795378e-10,3.60038638364113e-08,"ENSG00000163132","MSX1"
"ENSG00000121570",2.15529757003036,8.56946237987583,16.5808605454485,3.55945893455739e-10,3.64604036810068e-08,"ENSG00000121570","DPPA4"
"ENSG00000132510",-4.62769669680501,4.63218718896143,-16.5589120681635,3.63386323032021e-10,3.70556277387809e-08,"ENSG00000132510","KDM6B"
"ENSG00000256223",4.82067844775858,4.42037398522581,16.5368619617064,3.69674097520199e-10,3.75285222214702e-08,"ENSG00000256223","ZNF10"
"ENSG00000107731",-2.37077484560088,7.93502075469976,-16.5119681474213,3.74145861490495e-10,3.78136750679726e-08,"ENSG00000107731","UNC5B"
"ENSG00000148834",-3.86271835620787,6.41624515454154,-16.4761554651958,3.84602767100625e-10,3.86985262118062e-08,"ENSG00000148834","GSTO1"
"ENSG00000147573",-10.8134489120653,0.284098585252039,-16.59482379548,3.90023084448263e-10,3.90710349795309e-08,"ENSG00000147573","TRIM55"
"ENSG00000152284",2.47466507623048,6.59422531234706,16.4381251676293,3.94771630952742e-10,3.93732758239709e-08,"ENSG00000152284","TCF7L1"
"ENSG00000170961",-3.1304680424333,4.70313687376649,-16.4016423211109,4.05524005265426e-10,4.02690649770122e-08,"ENSG00000170961","HAS2"
"ENSG00000109205",-6.55634328609036,-2.40339985153968,-16.4126274307748,4.11930088015653e-10,4.07273487020693e-08,"ENSG00000109205","ODAM"
"ENSG00000104881",-3.49974542025309,5.6183646022219,-16.312885694347,4.32923405480442e-10,4.26176547213214e-08,"ENSG00000104881","PPP1R13L"
"ENSG00000102096",2.76253842118485,5.86770611727966,16.2985282798019,4.37206336898104e-10,4.27490840070811e-08,"ENSG00000102096","PIM2"
"ENSG00000131459",3.70790260739694,5.06645837846577,16.2975038283203,4.38018318981966e-10,4.27490840070811e-08,"ENSG00000131459","GFPT2"
"ENSG00000087128",-5.97749724442258,2.68251289148489,-16.1815273100819,4.84510888408642e-10,4.70845196684296e-08,"ENSG00000087128","TMPRSS11E"
"ENSG00000174498",-2.21150387202533,7.53544542254453,-16.0577850216839,5.22262488404728e-10,5.05372297290362e-08,"ENSG00000174498","IGDCC3"
"ENSG00000134258",-7.84098455722987,1.31958783559373,-16.0819754376642,5.36232983243317e-10,5.16692289786145e-08,"ENSG00000134258","VTCN1"
"ENSG00000164736",-9.21508591336033,0.597847699997388,-16.1045182441526,5.41001074661777e-10,5.1908710708054e-08,"ENSG00000164736","SOX17"
"ENSG00000091409",3.24223045450862,6.18902290579644,16.0047726880313,5.43528162608213e-10,5.19320605786166e-08,"ENSG00000091409","ITGA6"
"ENSG00000105251",-6.61456271554243,3.8349698187346,-16.0276607773304,5.47592955379872e-10,5.21015221980681e-08,"ENSG00000105251","SHD"
"ENSG00000136141",-3.15874046004241,5.06724964669986,-15.9816456051621,5.52947215462507e-10,5.23917486650726e-08,"ENSG00000136141","LRCH1"
"ENSG00000170807",-7.90984729131833,-1.31644482539113,-16.0289690231107,5.58491104042357e-10,5.26974593606771e-08,"ENSG00000170807","LMOD2"
"ENSG00000000971",-6.31881409780873,-1.88744374374027,-15.9775493054171,5.66197188857814e-10,5.32038184901929e-08,"ENSG00000000971","CFH"
"ENSG00000146278",-2.70921226851911,4.98114364276401,-15.9352409527954,5.72328371589899e-10,5.35586303290301e-08,"ENSG00000146278","PNRC1"
"ENSG00000143494",3.25487416560278,6.2436248785557,15.9257266464437,5.76631980840011e-10,5.37402100176305e-08,"ENSG00000143494","VASH2"
"ENSG00000175155",-5.42911166578407,4.08624888941149,-15.8720568395,6.06704870286379e-10,5.63121173482133e-08,"ENSG00000175155","YPEL2"
"ENSG00000157240",-3.94589335852092,3.88426319778198,-15.7915541756432,6.38786096283206e-10,5.9048763534472e-08,"ENSG00000157240","FZD1"
"ENSG00000147614",-5.99237782129095,-2.07783028145942,-15.7798658014418,6.54268315378685e-10,6.02350667680619e-08,"ENSG00000147614","ATP6V0D2"
"ENSG00000163823",-8.8914296881456,-0.708338190938995,-15.8235452482074,6.63467685493829e-10,6.08357063231035e-08,"ENSG00000163823","CCR1"
"ENSG00000086475",2.13075746404425,8.59985662286521,15.7130087030177,6.76660191168024e-10,6.17457604398265e-08,"ENSG00000086475","SEPHS1"
"ENSG00000156869",-4.42803909740739,3.91259802276437,-15.7095450644648,6.81035353379389e-10,6.17457604398265e-08,"ENSG00000156869","FRRS1"
"ENSG00000182095",-5.14916396443289,4.85523307405545,-15.7148248725051,6.81538516728076e-10,6.17457604398265e-08,"ENSG00000182095","TNRC18"
"ENSG00000136574",-6.89868364677478,-1.20962820784177,-15.7200887324813,6.9297316141184e-10,6.23600126769779e-08,"ENSG00000136574","GATA4"
"ENSG00000120693",-6.03189693740246,3.26503682711628,-15.7030552141125,6.93803131366552e-10,6.23600126769779e-08,"ENSG00000120693","SMAD9"
"ENSG00000072201",-5.34052126584489,3.8820523074609,-15.6806749781559,7.00599206309215e-10,6.27229368168171e-08,"ENSG00000072201","LNX1"
"ENSG00000011201",2.60176295925302,5.70808012318652,15.6419787013162,7.14239403789908e-10,6.36933491850294e-08,"ENSG00000011201","ANOS1"
"ENSG00000183722",-3.90678598806266,3.49642374766348,-15.6075720226639,7.3447414793206e-10,6.52419614217775e-08,"ENSG00000183722","LHFPL6"
"ENSG00000183691",-7.86143947813969,1.69223431149578,-15.6289048195116,7.54566035585322e-10,6.67575790641542e-08,"ENSG00000183691","NOG"
"ENSG00000117152",-7.84364888411762,2.68284401384399,-15.6235698844387,7.57407889118372e-10,6.67575790641542e-08,"ENSG00000117152","RGS4"
"ENSG00000072832",2.31540880333258,6.57928217726175,15.551866621301,7.65103328794829e-10,6.71754814548047e-08,"ENSG00000072832","CRMP1"
"ENSG00000136110",3.03273632358104,5.16219920912248,15.5030287054502,7.94485775497068e-10,6.9486948210782e-08,"ENSG00000136110","CNMD"
"ENSG00000017427",-7.99147479355241,-0.0693983427006333,-15.5585655826917,7.98095570898865e-10,6.95352233036023e-08,"ENSG00000017427","IGF1"
"ENSG00000242732",-3.43093524319378,3.59087634406953,-15.4656024313416,8.18042818481557e-10,7.10011209628649e-08,"ENSG00000242732","RTL5"
"ENSG00000277196",-2.62269172090918,6.07155359278397,-15.4542770722173,8.24689904338416e-10,7.1305887546219e-08,"ENSG00000277196",NA
"ENSG00000080845",-2.97857828218886,7.56408438325155,-15.4316634954534,8.39314115866441e-10,7.22954658894048e-08,"ENSG00000080845","DLGAP4"
"ENSG00000168461",-2.56876637450993,6.12414368317411,-15.4229156890881,8.44862578597739e-10,7.24987737257079e-08,"ENSG00000168461","RAB31"
"ENSG00000075223",-7.04791718408506,3.10416915859105,-15.4509161960766,8.53326158462078e-10,7.29497625692769e-08,"ENSG00000075223","SEMA3C"
"ENSG00000068078",-3.26101728353684,5.30889947106327,-15.3396047143264,9.01473500416862e-10,7.67771812714586e-08,"ENSG00000068078","FGFR3"
"ENSG00000158055",-7.21806580158579,2.76313422178475,-15.3754885166646,9.06965056305351e-10,7.69566618671033e-08,"ENSG00000158055","GRHL3"
"ENSG00000112759",2.42773009296111,6.76148856850691,15.3260691443435,9.10595730332934e-10,7.69774977984049e-08,"ENSG00000112759","SLC29A1"
"ENSG00000115844",-10.0682024704432,1.47134373352771,-15.4212322506518,9.2332672329571e-10,7.75736368930987e-08,"ENSG00000115844","DLX2"
"ENSG00000008311",2.28318074701284,7.62419066663785,15.3051820073285,9.25474648670071e-10,7.75736368930987e-08,"ENSG00000008311","AASS"
"ENSG00000156453",2.27611500055568,7.39913199834601,15.3018390244722,9.27881672599949e-10,7.75736368930987e-08,"ENSG00000156453","PCDH1"
"ENSG00000188816",6.77237788060458,-1.63371378796121,15.3275111990716,9.34911702062753e-10,7.7875062655337e-08,"ENSG00000188816","HMX2"
"ENSG00000141736",2.15776609449476,8.40210488188486,15.1298235505715,1.06132589287711e-09,8.80823022044728e-08,"ENSG00000141736","ERBB2"
"ENSG00000158270",-4.1725486026185,3.38042600255775,-15.1272393400884,1.06635988733686e-09,8.81782685019647e-08,"ENSG00000158270","COLEC12"
"ENSG00000008196",-7.5718130662795,-1.33608365055879,-15.119502310942,1.11398285324182e-09,9.17825002997065e-08,"ENSG00000008196","TFAP2B"
"ENSG00000164976",-2.60707052717938,6.18714143680343,-15.0412624720048,1.13801932057982e-09,9.34244019855062e-08,"ENSG00000164976","MYORG"
"ENSG00000214336",-2.81961513840747,5.11103795307376,-15.0335687059048,1.14503169442947e-09,9.36619450767131e-08,"ENSG00000214336","FOXI3"
"ENSG00000163735",5.00018819456651,1.80348259311826,15.0358415806937,1.15144445644607e-09,9.38489137619486e-08,"ENSG00000163735","CXCL5"
"ENSG00000180233",-2.41490146419005,5.78654534932065,-15.0217187693036,1.15568589140492e-09,9.38582041805284e-08,"ENSG00000180233","ZNRF2"
"ENSG00000115828",-3.6761907069706,3.8468932894099,-15.0001275768853,1.17693030961336e-09,9.52433994327676e-08,"ENSG00000115828","QPCT"
"ENSG00000117394",-3.18461784741488,9.72883394646937,-14.9795146918476,1.19535658199516e-09,9.63915201225881e-08,"ENSG00000117394","SLC2A1"
"ENSG00000154188",-3.77606680737103,3.8218527660713,-14.9759709237,1.19995445723049e-09,9.64203687541387e-08,"ENSG00000154188","ANGPT1"
"ENSG00000116717",-3.19126127815418,4.47528148196342,-14.9676193058027,1.20668817751514e-09,9.66200322418814e-08,"ENSG00000116717","GADD45A"
"ENSG00000205336",-6.1777016081919,4.19458339909891,-14.9838184433715,1.21428446618442e-09,9.68871184597673e-08,"ENSG00000205336","ADGRG1"
"ENSG00000128285",-3.79619513443863,3.09314129049998,-14.9361145893968,1.23857458030658e-09,9.84796711754251e-08,"ENSG00000128285","MCHR1"
"ENSG00000129757",-3.52970548848682,4.44866425404546,-14.8859472156291,1.28823832228179e-09,1.02071566023303e-07,"ENSG00000129757","CDKN1C"
"ENSG00000064195",-7.68472858674853,1.51511944881382,-14.9317993655867,1.29473783539371e-09,1.02095320392695e-07,"ENSG00000064195","DLX3"
"ENSG00000125879",-5.95180295717375,-2.21588650581139,-14.8969086572991,1.29751748432229e-09,1.02095320392695e-07,"ENSG00000125879","OTOR"
"ENSG00000142156",-2.10944885279741,8.42945987916643,-14.8355047247568,1.33999875020529e-09,1.05074384757477e-07,"ENSG00000142156","COL6A1"
"ENSG00000111879",-3.13454021425916,5.05784849172978,-14.7641645999162,1.41926110718577e-09,1.10907208169775e-07,"ENSG00000111879","FAM184A"
"ENSG00000074410",-4.58790443702637,5.07175980796129,-14.7563707008235,1.43453715765967e-09,1.11717037551989e-07,"ENSG00000074410","CA12"
"ENSG00000187164",-2.82769110342565,5.85160850649664,-14.6656368749801,1.53612011828287e-09,1.19219697917244e-07,"ENSG00000187164","SHTN1"
"ENSG00000137440",-7.35969259638622,0.941580449422835,-14.6691620530876,1.58936379583882e-09,1.22932424208758e-07,"ENSG00000137440","FGFBP1"
"ENSG00000100304",2.22678922879888,7.05397903056787,14.6059054051653,1.61198360000267e-09,1.24259345979866e-07,"ENSG00000100304","TTLL12"
"ENSG00000123999",-6.41297536137833,1.72821437642019,-14.601836132919,1.65449068115315e-09,1.27105128680482e-07,"ENSG00000123999","INHA"
"ENSG00000138792",-7.68571869814629,2.75561971136355,-14.5755522198289,1.72414303959759e-09,1.32010143839896e-07,"ENSG00000138792","ENPEP"
"ENSG00000134317",-4.88327333807133,4.16337696025395,-14.5183088614577,1.74258941426845e-09,1.32974776108941e-07,"ENSG00000134317","GRHL1"
"ENSG00000066735",2.51574588602306,6.85535295991946,14.4967762296919,1.76163547427414e-09,1.33978564163859e-07,"ENSG00000066735","KIF26A"
"ENSG00000173391",-6.0326870126788,-2.81942040228336,-14.4925289046749,1.79958265615531e-09,1.36408365336573e-07,"ENSG00000173391","OLR1"
"ENSG00000086062",-2.27109043448689,6.36613966736597,-14.4335881133023,1.85498750698667e-09,1.40140916640787e-07,"ENSG00000086062","B4GALT1"
"ENSG00000196975",-3.41784454673177,4.6827099306782,-14.4077361840851,1.89599953762437e-09,1.42764998296617e-07,"ENSG00000196975","ANXA4"
"ENSG00000159248",-6.26914514031831,-0.0857554028367844,-14.4156168504944,1.92225222653112e-09,1.44264077991148e-07,"ENSG00000159248","GJD2"
"ENSG00000130182",2.58153306989496,7.39890597545033,14.3701974054509,1.95413486281876e-09,1.46174430199009e-07,"ENSG00000130182","ZSCAN10"
"ENSG00000120094",-7.60378214684367,-1.31012449749124,-14.4121202524044,1.96760051282085e-09,1.46699133316544e-07,"ENSG00000120094","HOXB1"
"ENSG00000139926",-3.50618616402457,5.06370119860554,-14.3479850384751,1.99175015773571e-09,1.48014374467026e-07,"ENSG00000139926","FRMD6"
"ENSG00000164442",-2.35117645889948,6.77877529896185,-14.3389926082326,2.00491750530678e-09,1.48507570262789e-07,"ENSG00000164442","CITED2"
"ENSG00000164938",-3.30898160455748,4.83484874151316,-14.2799592950503,2.1061273161989e-09,1.55497841462217e-07,"ENSG00000164938","TP53INP1"
"ENSG00000118804",-3.32170851527738,3.52503272827942,-14.2756867770405,2.11361946071065e-09,1.55545975846473e-07,"ENSG00000118804","STBD1"
"ENSG00000057704",-4.43652940361501,2.11691117278737,-14.2352517989173,2.19317840061739e-09,1.60880247838837e-07,"ENSG00000057704","TMCC3"
"ENSG00000137747",-5.51868732905145,1.89385737469096,-14.2396758852966,2.20324798919039e-09,1.61099225962024e-07,"ENSG00000137747","TMPRSS13"
"ENSG00000165588",3.54060439447303,4.48179091335999,14.2112640959217,2.23035483543336e-09,1.62558554351778e-07,"ENSG00000165588","OTX2"
"ENSG00000136156",-2.16821049828843,7.96031351814591,-14.2054981625318,2.23905461065935e-09,1.62671251905411e-07,"ENSG00000136156","ITM2B"
"ENSG00000116017",-2.7866808721221,7.51452382164211,-14.1330016385276,2.3786579560819e-09,1.72263318220708e-07,"ENSG00000116017","ARID3A"
"ENSG00000089159",-2.17473043174333,7.73632964675948,-14.1286974376303,2.38696796510879e-09,1.72316354052616e-07,"ENSG00000089159","PXN"
"ENSG00000069011",-7.16614793703526,-1.38924492972692,-14.1593757560192,2.40763659920515e-09,1.73258405904826e-07,"ENSG00000069011","PITX1"
"ENSG00000084628",3.66112038426198,4.2273292391853,14.0819534902165,2.48498019584103e-09,1.78260093543927e-07,"ENSG00000084628","NKAIN1"
"ENSG00000113356",3.93144255162624,4.96844810530664,14.0428162625272,2.56978479654575e-09,1.83763856205819e-07,"ENSG00000113356","POLR3G"
"ENSG00000057294",-2.46760920164225,6.1023938320275,-14.031877992204,2.5886452495556e-09,1.84532266378979e-07,"ENSG00000057294","PKP2"
"ENSG00000164619",-7.18920274558781,2.641153196904,-14.0685272874118,2.59868454855842e-09,1.84669020731933e-07,"ENSG00000164619","BMPER"
"ENSG00000163508",-7.96296504567341,1.40315947321408,-14.0757265474906,2.61767761260345e-09,1.85439217790039e-07,"ENSG00000163508","EOMES"
"ENSG00000101210",-2.94272913336793,5.82445595186834,-14.0008585447902,2.65748601757575e-09,1.87674633663579e-07,"ENSG00000101210","EEF1A2"
"ENSG00000165566",-10.0670452934989,1.82465683774885,-14.0765527554949,2.7256426883324e-09,1.91588965506164e-07,"ENSG00000165566","AMER2"
"ENSG00000158955",-9.63310759766113,1.95066781373052,-14.064253408063,2.72976362462609e-09,1.91588965506164e-07,"ENSG00000158955","WNT9B"
"ENSG00000188483",-6.63012312894497,2.42040636801673,-13.9598404954354,2.82320751599236e-09,1.97537658195896e-07,"ENSG00000188483","IER5L"
